date,product,region,customer_id,customer_type,salesperson,quantity,price,discount,revenue
2023-10-09,Product A,Central,CUST1733,new,Sarah Johnson,3,118.59284719160243,0.08556997346826045,325.3345812116746
2023-10-09,Product D,Central,CUST4185,returning,Mike Brown,1,66.5023071980864,0.0033222683285506482,66.28136868910666
2023-10-09,Product A,West,CUST1602,returning,Emily Davis,2,106.87223178454484,0.15463845153251343,180.69135069911792
2023-10-09,Product D,South,CUST3419,returning,John Smith,2,75.4350383287638,0.09885092387276466,135.95643019517618
2023-10-09,Product A,Central,CUST3649,new,Emily Davis,1,116.65508818054968,0.16450870116691438,97.46431113945559
2023-10-09,Product A,South,CUST3118,returning,Sarah Johnson,1,82.93462637522161,0.1813212162417837,67.89681905230852
2023-10-09,Product C,East,CUST4505,new,Emily Davis,1,530.45393380502,0.03774024351143124,510.43447317162196
2023-10-09,Product B,South,CUST4022,new,Robert Wilson,3,203.35344020836294,0.059270163916937055,573.9019454224206
2023-10-09,Product B,South,CUST2574,returning,Emily Davis,1,266.2810936249765,0.14066109250930936,228.82570408111363
2023-10-10,Product D,North,CUST1800,returning,Emily Davis,3,78.90221789088694,0.07710917218837077,218.45439955648257
2023-10-10,Product D,North,CUST3666,new,John Smith,4,71.90589632492197,0.02607607797680114,280.1234902614461
2023-10-10,Product E,Central,CUST4365,returning,Emily Davis,1,1733.0793353219465,0.08961411642089469,1577.7709619997588
2023-10-10,Product C,Central,CUST2720,returning,Mike Brown,2,498.10746743248234,0.04800359575072838,948.3930358508687
2023-10-10,Product A,Central,CUST2912,returning,Emily Davis,1,110.52269062514759,0.06206436800995138,103.66316968073842
2023-10-10,Product B,South,CUST4454,returning,Sarah Johnson,4,279.74441974612296,0.059884597618146546,1051.968150934818
2023-10-10,Product B,North,CUST3373,returning,Robert Wilson,3,206.97727506029335,0.1884272103722311,503.931373530709
2023-10-10,Product B,South,CUST1085,returning,Robert Wilson,1,267.2095293909246,0.19047731738960055,216.31217505160365
2023-10-10,Product A,Central,CUST2478,new,Emily Davis,3,92.7259133933623,0.08667318058397572,254.06719067101594
2023-10-10,Product E,South,CUST2890,new,Emily Davis,2,1596.258905496158,0.0648201719882578,2985.5782574082173
2023-10-10,Product C,North,CUST4694,returning,Robert Wilson,4,474.7299180139644,0.004501781855313325,1890.3711499314988
2023-10-10,Product A,Central,CUST3983,returning,Robert Wilson,4,95.04839049518884,0.05838926867987078,357.9943379399039
2023-10-10,Product D,East,CUST2587,returning,Emily Davis,2,75.00480306249393,0.05914594313323521,141.13714649168034
2023-10-11,Product A,West,CUST4194,returning,John Smith,1,112.71153079121402,0.05725708306798942,106.25799730998123
2023-10-11,Product C,North,CUST4927,returning,Mike Brown,3,476.42405940695613,0.05815365592699639,1346.1547757425833
2023-10-11,Product C,North,CUST4736,returning,Mike Brown,1,495.6589310965821,0.09420138344704351,448.9671740694012
2023-10-11,Product A,South,CUST1361,returning,Mike Brown,2,101.48755358263945,0.1966172345399272,163.0667029139964
2023-10-11,Product B,East,CUST1580,returning,Mike Brown,2,246.71693109321296,0.12766322704395894,430.44050300694266
2023-10-11,Product B,Central,CUST2428,returning,Emily Davis,3,223.62692095640259,0.10990845572076116,597.1452942494869
2023-10-11,Product B,North,CUST2811,returning,Mike Brown,2,237.71241518731674,0.12251525864603316,417.1780343145388
2023-10-11,Product A,North,CUST3063,returning,Robert Wilson,1,100.29060638360485,0.09254093267839839,91.00962012998393
2023-10-11,Product D,North,CUST3734,returning,Emily Davis,1,89.62929956976188,0.015100381947457454,88.27586291257539
2023-10-11,Product A,South,CUST3733,returning,Robert Wilson,1,119.6187688926885,0.12580515242305496,104.57011143948563
2023-10-11,Product C,West,CUST4843,new,Robert Wilson,1,471.2652586950836,0.057930553863485834,443.96460124225854
2023-10-11,Product B,East,CUST3253,returning,Mike Brown,2,204.33274777296907,0.11836492180476192,360.2938361213389
2023-10-11,Product A,East,CUST1807,new,Robert Wilson,1,85.06795816971156,0.06919878866097298,79.1813585105052
2023-10-11,Product D,South,CUST4568,returning,Sarah Johnson,4,76.16476207968151,0.08057984839073994,280.109668394336
2023-10-11,Product A,West,CUST3810,returning,Sarah Johnson,4,118.22091919244193,0.15440633332918402,399.8674421485248
2023-10-11,Product A,North,CUST2347,returning,Robert Wilson,1,117.37187596148519,0.13341221432447153,101.71303409004624
2023-10-11,Product D,West,CUST4811,returning,Emily Davis,3,79.40947856051245,0.024787027097077564,232.32346099100468
2023-10-11,Product D,North,CUST2206,returning,Emily Davis,4,66.36656806559785,0.06069996926457934,249.35247769528178
2023-10-12,Product E,Central,CUST4130,new,Robert Wilson,4,1435.1818942446596,0.0010071855444557466,5734.9455991484465
2023-10-12,Product D,West,CUST4356,returning,Mike Brown,2,71.96090457204417,0.01022023455453086,142.45089449712336
2023-10-12,Product A,East,CUST2708,returning,Robert Wilson,4,91.69368511135444,0.07179583806590363,340.44184057373474
2023-10-12,Product B,South,CUST2785,returning,Mike Brown,2,252.00971905153645,0.07005470634528066,468.71050437444876
2023-10-12,Product B,North,CUST3783,returning,Emily Davis,3,212.78310668486148,0.08831096605010363,581.9760749231374
2023-10-12,Product C,North,CUST3966,returning,Emily Davis,4,595.4673766995435,0.03362134940718481,2301.7878398677935
2023-10-12,Product B,East,CUST1372,returning,Robert Wilson,3,237.08623272579268,0.13726616328763214,613.6269455736134
2023-10-12,Product A,Central,CUST1266,returning,Robert Wilson,1,80.88658194159443,0.06628325196794926,75.52515624993354
2023-10-12,Product A,West,CUST4096,returning,John Smith,3,101.18160163867206,0.19673340050397342,243.8274032395731
2023-10-12,Product C,West,CUST4350,returning,Sarah Johnson,3,540.9894320245538,0.03669630419704616,1563.4113577787805
2023-10-12,Product D,South,CUST4092,returning,Robert Wilson,1,63.436093648799556,0.04865358478198907,60.34970028821949
2023-10-12,Product E,East,CUST4409,returning,Sarah Johnson,4,1725.4646277420147,0.026325010141690242,6720.167015670314
2023-10-12,Product A,West,CUST4913,new,Mike Brown,1,109.81362724146835,0.07367253087235497,101.723379398316
2023-10-12,Product B,East,CUST4025,returning,Sarah Johnson,1,251.9153554968454,0.1407121942163011,216.46779306810475
2023-10-12,Product D,Central,CUST1736,returning,Mike Brown,4,68.00608942388266,0.07787696375915264,250.839926649669
2023-10-12,Product A,North,CUST1184,returning,Emily Davis,3,109.57263035710116,0.14457860649179477,281.19231645129287
2023-10-13,Product B,South,CUST4987,returning,Mike Brown,1,269.1357904030666,0.07875601564426066,247.93972788365224
2023-10-13,Product A,East,CUST1721,returning,John Smith,2,91.88479032219557,0.1028568936958897,164.86761242351278
2023-10-13,Product B,South,CUST2263,returning,Robert Wilson,4,202.1139741048806,0.06894580706609213,752.7162521635375
2023-10-13,Product B,North,CUST1440,returning,John Smith,4,282.2678268189892,0.06617735953758642,1054.352349430783
2023-10-13,Product B,West,CUST1525,returning,Mike Brown,4,283.4466805065493,0.11314397525885578,1005.5055852004459
2023-10-13,Product C,East,CUST1925,returning,Mike Brown,1,503.4104434505919,0.011780079176147908,497.48022856864424
2023-10-13,Product C,West,CUST1969,returning,Robert Wilson,1,567.7732584819742,0.0922693513442933,515.3851882112067
2023-10-13,Product B,South,CUST1459,new,Sarah Johnson,2,246.82434038260527,0.10262372202797894,442.98861577088303
2023-10-13,Product D,North,CUST3451,returning,John Smith,1,61.42902790346456,0.0828640038986097,56.338772695784066
2023-10-13,Product C,East,CUST2480,new,John Smith,3,458.1762447069939,0.09585060696191366,1242.7793206688948
2023-10-13,Product B,East,CUST1803,returning,John Smith,2,222.76015312287257,0.17906754475645664,365.7420788671749
2023-10-13,Product A,South,CUST1278,new,Robert Wilson,1,82.84647365391606,0.19366556358376996,66.80196464280246
2023-10-13,Product A,East,CUST3388,returning,Sarah Johnson,2,98.94676050734803,0.18632880270969998,161.0202581800209
2023-10-13,Product D,Central,CUST2275,returning,Emily Davis,3,70.02470677825849,0.016210610971156093,206.6686904949206
2023-10-13,Product B,Central,CUST4953,returning,Sarah Johnson,1,296.70335085917304,0.17593712473717277,244.50221640912557
2023-10-13,Product A,Central,CUST4645,new,Robert Wilson,3,80.13465736286413,0.08090884349807427,220.95316473456108
2023-10-13,Product A,South,CUST2226,returning,Mike Brown,1,95.21252441742115,0.14882464137260304,81.04255461681824
2023-10-13,Product A,West,CUST4119,new,John Smith,1,91.98248472361358,0.12182871177920802,80.77637710348505
2023-10-13,Product C,West,CUST3351,returning,Robert Wilson,3,429.80941135119434,0.025331842313685283,1256.764641353724
2023-10-13,Product B,Central,CUST2603,returning,Emily Davis,4,293.62226523848364,0.08312214612605187,1076.863009605872
2023-10-13,Product B,North,CUST1332,returning,John Smith,2,229.37794465503268,0.1795479731329287,376.3871992216489
2023-10-14,Product A,North,CUST3490,returning,Mike Brown,1,117.52740147051577,0.15000194603506317,99.89806253749425
2023-10-14,Product A,West,CUST2723,returning,Emily Davis,1,95.65673888441492,0.062188462546803776,89.7079933609521
2023-10-14,Product C,Central,CUST3505,returning,John Smith,3,423.62575696676635,0.02149112697372947,1243.5646861033538
2023-10-14,Product A,West,CUST2503,returning,John Smith,2,102.76639269005206,0.18913487627594822,166.6593674465871
2023-10-14,Product A,Central,CUST2999,returning,John Smith,1,117.35473494506378,0.18989213459998977,95.06999382092961
2023-10-14,Product D,East,CUST2539,returning,Mike Brown,4,67.85299553187639,0.07399459820596402,251.3289615616965
2023-10-14,Product D,North,CUST2396,returning,Mike Brown,3,61.415592451867795,0.09406188029304485,166.91617903960133
2023-10-14,Product B,West,CUST1494,returning,Emily Davis,1,285.7190493496181,0.09098103323460932,259.7240350249795
2023-10-15,Product A,North,CUST1531,returning,Sarah Johnson,1,86.73358812862777,0.11224040313637479,76.9985752316063
2023-10-15,Product B,East,CUST1404,returning,Sarah Johnson,2,284.86698443343863,0.1471931880347256,485.8730096576845
2023-10-15,Product C,North,CUST2568,new,Sarah Johnson,2,472.39238724582964,0.05685840370214149,891.0658203719759
2023-10-15,Product C,West,CUST2122,returning,John Smith,1,525.313328381281,0.005822387807126118,522.2547504631931
2023-10-15,Product A,East,CUST1468,returning,Emily Davis,4,114.10580249138738,0.05684172226677792,430.47932862857647
2023-10-15,Product E,South,CUST1728,returning,Mike Brown,3,1696.252726475067,0.07526119924438215,4705.772136177002
2023-10-15,Product C,Central,CUST1777,returning,Emily Davis,3,526.9811075167114,0.08103984301231063,1452.8239238793108
2023-10-15,Product D,West,CUST2908,new,Mike Brown,3,80.64707635793677,0.0060190951184791236,240.4849618029333
2023-10-15,Product A,West,CUST3677,returning,Emily Davis,3,118.66064718967277,0.13903714860093705,306.4872274598366
2023-10-15,Product A,North,CUST2433,returning,John Smith,1,101.2633669892236,0.05923557854707921,95.26497285999174
2023-10-15,Product A,East,CUST1139,returning,Emily Davis,3,111.19438232724615,0.11572620107614646,294.97883663851604
2023-10-15,Product D,South,CUST3919,new,John Smith,1,63.996065292412624,0.06441704402114243,59.873627937291374
2023-10-15,Product B,North,CUST2871,returning,Sarah Johnson,1,210.57760705499706,0.19171263026357926,170.20722013187313
2023-10-15,Product B,Central,CUST2172,returning,Robert Wilson,4,261.31489603765993,0.15766510020529612,880.4586270749829
2023-10-16,Product E,East,CUST4533,returning,John Smith,3,1599.750725618865,0.08386513982792979,4396.76222197502
2023-10-16,Product A,West,CUST4637,returning,John Smith,4,95.5147195493079,0.1484613709341724,325.33789336249856
2023-10-16,Product A,West,CUST1532,returning,Robert Wilson,2,102.31253415260284,0.12482863773843111,179.08199978153343
2023-10-16,Product D,South,CUST3052,returning,Sarah Johnson,4,77.46189191035693,0.004252868426905365,308.52982670385205
2023-10-16,Product D,South,CUST3305,returning,Mike Brown,1,60.82150272352804,0.03576627550982089,58.64614410019701
2023-10-16,Product B,Central,CUST2014,new,Emily Davis,3,287.80345058027575,0.09049802413001613,785.2734208948801
2023-10-16,Product A,Central,CUST2411,returning,Robert Wilson,4,81.65545347963943,0.058602372981085185,307.4810005555438
2023-10-16,Product E,East,CUST3749,returning,John Smith,3,1738.8023341833302,0.03372832358244562,5040.466339230249
2023-10-16,Product A,North,CUST1849,returning,John Smith,2,92.08578451395361,0.07754651784277375,169.88970516415299
2023-10-16,Product A,South,CUST2449,returning,Robert Wilson,1,96.35069441596038,0.08381457058874764,88.27510233755902
2023-10-16,Product C,West,CUST4493,returning,Mike Brown,1,569.4923733829633,0.07262709954952278,528.1317940885848
2023-10-16,Product B,West,CUST3006,returning,Sarah Johnson,1,210.7242473600519,0.07758696577889226,194.37479239134473
2023-10-16,Product A,East,CUST4212,returning,Robert Wilson,3,81.26780724919772,0.11374512668312807,216.07197065513307
2023-10-16,Product A,Central,CUST1807,returning,Sarah Johnson,3,90.24759769605663,0.1518491720368008,229.63072412280042
2023-10-16,Product C,East,CUST1653,new,Mike Brown,4,409.89063686847237,0.098063656905288,1478.7810483436501
2023-10-17,Product A,East,CUST1236,returning,Mike Brown,4,91.17418219735896,0.09579210695467541,329.7616607392179
2023-10-17,Product A,South,CUST3970,returning,Mike Brown,3,96.64967508088816,0.13511517071363963,250.7725131987484
2023-10-17,Product D,South,CUST3912,returning,Mike Brown,1,86.47099034616191,0.039198433474264306,83.08146298362414
2023-10-17,Product A,Central,CUST2154,returning,Sarah Johnson,1,100.47239127136743,0.19185826323849836,81.19593277862401
2023-10-17,Product A,East,CUST3950,returning,Sarah Johnson,2,82.82278554068021,0.18977102668900808,134.21084099076361
2023-10-17,Product E,North,CUST4445,returning,Robert Wilson,3,1223.8756559096253,0.06015567624446081,3450.757764567746
2023-10-17,Product B,West,CUST2948,returning,Robert Wilson,1,223.0455766944314,0.07676904347803781,205.92258111959256
2023-10-17,Product E,South,CUST1062,returning,Robert Wilson,1,1636.94011425787,0.07225702680596961,1518.659688542172
2023-10-17,Product B,North,CUST4711,returning,Robert Wilson,3,284.25182143252624,0.07199499105084801,791.3613422769129
2023-10-17,Product E,West,CUST4030,returning,Robert Wilson,3,1250.7649116219843,0.09764444789914317,3385.903987125105
2023-10-17,Product A,East,CUST1336,returning,Mike Brown,1,91.49149944116458,0.16263437325442498,76.61183677144321
2023-10-17,Product C,South,CUST2840,returning,Sarah Johnson,4,576.3731724675038,0.08085395929267825,2119.0844777736975
2023-10-17,Product C,North,CUST4831,new,Emily Davis,1,525.6018357831438,0.0840721285995411,481.41337065302844
2023-10-17,Product D,West,CUST4309,returning,Emily Davis,1,61.186067794640756,0.07087936449015579,56.849238193705034
2023-10-18,Product A,South,CUST1843,returning,Emily Davis,1,82.4126465062178,0.10505951628145466,73.75441372880003
2023-10-18,Product A,East,CUST2903,new,Sarah Johnson,3,82.09765789599129,0.19454772726182712,198.37723541642157
2023-10-18,Product A,East,CUST2457,returning,Robert Wilson,4,100.74926060215574,0.08308484908379388,369.51409395888726
2023-10-18,Product E,East,CUST4675,returning,John Smith,1,1290.1896414737982,0.03238179864305918,1248.410980292233
2023-10-18,Product B,Central,CUST4326,returning,Robert Wilson,4,208.18879490854272,0.14767818868258184,709.7754030897585
2023-10-18,Product C,Central,CUST3357,new,John Smith,1,507.620827547201,0.049357620105719514,482.56587158337527
2023-10-18,Product A,East,CUST2252,returning,Mike Brown,1,118.74226953218687,0.11973670541437353,104.52446138497727
2023-10-19,Product C,West,CUST2338,new,Robert Wilson,1,464.65538449363237,0.09196720842164607,421.9223259036664
2023-10-19,Product A,East,CUST4087,new,Robert Wilson,3,103.99909585827163,0.10703930390174525,278.6013150935741
2023-10-19,Product A,North,CUST1020,returning,Sarah Johnson,3,91.03480671309664,0.0682402765832532,254.4676989728758
2023-10-19,Product D,North,CUST3386,returning,Sarah Johnson,3,72.63513765010826,0.06157380830413778,204.4881468248875
2023-10-19,Product D,North,CUST3663,new,John Smith,3,70.6722444812981,0.0888444071758803,193.18023244970487
2023-10-19,Product A,East,CUST2636,new,John Smith,2,114.91267784043384,0.14946888515824985,195.47361598615015
2023-10-19,Product B,West,CUST4318,returning,Robert Wilson,3,287.2663650286865,0.19808357661568532,691.0908480072517
2023-10-19,Product B,South,CUST1893,returning,Emily Davis,1,238.63555216575307,0.19607180711817224,191.84584820997102
2023-10-19,Product A,West,CUST2064,new,Sarah Johnson,4,81.80926101204629,0.08672485071923139,298.85746025330377
2023-10-19,Product C,West,CUST2673,returning,Sarah Johnson,4,470.54740132870694,0.0926696428902723,1707.7677667385203
2023-10-19,Product C,East,CUST4182,new,Emily Davis,2,559.1178027539094,0.0828433588032916,1025.5972120141184
2023-10-19,Product D,South,CUST1781,returning,Mike Brown,4,74.68988139675234,0.024092366094754014,291.56170172227206
2023-10-19,Product A,East,CUST1781,returning,Robert Wilson,4,90.44581333587351,0.11178029690007577,321.34301387128295
2023-10-19,Product A,North,CUST3650,returning,Sarah Johnson,1,109.7354769450076,0.17967450944403834,90.01880895630578
2023-10-19,Product A,Central,CUST3680,returning,John Smith,4,118.45169566039738,0.14915725705590524,403.1350625682865
2023-10-19,Product C,North,CUST2799,new,Emily Davis,3,587.6663662697568,0.09488079760021273,1595.7243381457906
2023-10-19,Product A,East,CUST1278,returning,Emily Davis,4,103.89090264575358,0.16130007587301648,348.53316866590944
2023-10-19,Product B,East,CUST2545,new,Mike Brown,1,282.71941377821486,0.12900478068688798,246.24725780783072
2023-10-20,Product C,South,CUST1245,returning,Sarah Johnson,4,549.336377130347,0.03689073436133422,2116.2838190664547
2023-10-20,Product B,South,CUST1592,returning,Emily Davis,2,223.46033838133286,0.1448328452370662,382.19188355185366
2023-10-20,Product A,South,CUST2381,returning,Mike Brown,4,108.7968580868182,0.08051990201594529,400.1461829360996
2023-10-20,Product B,West,CUST4543,returning,Emily Davis,4,229.9864263433422,0.12142420397882583,808.2420303946681
2023-10-20,Product A,North,CUST1560,returning,Robert Wilson,1,102.79066984865986,0.16046573217449228,86.29628975068816
2023-10-20,Product A,West,CUST4365,returning,John Smith,2,101.05967786455041,0.12776814426083816,176.2949407283974
2023-10-20,Product A,North,CUST3578,returning,Mike Brown,3,99.4273730347813,0.10729275487752252,266.27860881493353
2023-10-20,Product A,Central,CUST1544,returning,Robert Wilson,1,115.53173190040178,0.06875696696221412,107.58812042703848
2023-10-20,Product A,North,CUST2640,new,Emily Davis,4,86.21152249899545,0.0634302645684258,322.9724112721495
2023-10-20,Product A,West,CUST2657,returning,Emily Davis,3,105.85351315971825,0.19002367550534188,257.2165185718665
2023-10-20,Product B,East,CUST2350,new,Mike Brown,1,247.69559177576127,0.1293644424565444,215.6525896467461
2023-10-20,Product C,Central,CUST3459,new,Robert Wilson,1,566.722174473582,0.03245550142402525,548.3289221329279
2023-10-20,Product A,North,CUST1318,new,Mike Brown,3,90.0686646369894,0.06679783364787988,252.1568188790433
2023-10-20,Product A,South,CUST3684,returning,Robert Wilson,2,103.25576527219357,0.12898222812776106,179.8752132006979
2023-10-21,Product B,East,CUST2232,returning,Robert Wilson,3,200.98709320392277,0.1629813903358611,504.68981194195237
2023-10-21,Product C,South,CUST3181,new,Sarah Johnson,4,575.3121003726189,0.012437020169399361,2272.627728706341
2023-10-21,Product B,Central,CUST3717,new,Sarah Johnson,2,200.1853956481521,0.07158867287580341,371.70877768916654
2023-10-21,Product C,East,CUST3878,returning,John Smith,2,505.9324018095733,0.08584872939214344,924.997495911812
2023-10-21,Product D,South,CUST2888,returning,Robert Wilson,3,73.76491106542734,0.08069879482555249,203.43651492609987
2023-10-21,Product B,West,CUST1949,new,Mike Brown,2,262.03776861817676,0.15775059701707678,441.40230835527353
2023-10-21,Product E,West,CUST2781,new,Sarah Johnson,3,1200.817153463104,0.079963712733059,3314.3860666759524
2023-10-21,Product B,South,CUST2809,returning,Robert Wilson,3,270.7855750408793,0.07907211716877924,748.1219589708949
2023-10-21,Product E,South,CUST1242,new,Sarah Johnson,1,1530.550384539921,0.038847775018409816,1471.0919075469735
2023-10-21,Product A,East,CUST3800,returning,John Smith,2,113.22302088253365,0.19334537591305445,182.66374669597712
2023-10-21,Product C,East,CUST4610,new,Emily Davis,4,451.304555944837,0.07281083903440927,1673.7787702657674
2023-10-21,Product A,East,CUST1739,new,Sarah Johnson,2,92.9309726111434,0.0696360405271061,172.91925527234085
2023-10-21,Product E,West,CUST1512,new,Sarah Johnson,3,1709.6820360914173,0.0421996794290501,4912.602006728262
2023-10-21,Product A,East,CUST4908,new,John Smith,3,101.73424243350517,0.14234214377062968,261.75951681191725
2023-10-21,Product E,North,CUST3930,new,Mike Brown,1,1439.1966398646978,0.0493779291995931,1368.1320900771666
2023-10-21,Product E,Central,CUST1601,returning,Emily Davis,3,1748.7447217957229,0.09371839789044767,4754.565504448953
2023-10-21,Product A,West,CUST2998,new,Sarah Johnson,3,81.98451181390837,0.19509074335162652,197.97027738243835
2023-10-22,Product A,North,CUST4859,new,Sarah Johnson,2,86.29274375845083,0.10374577436113783,154.6804724709662
2023-10-22,Product B,West,CUST3384,returning,John Smith,1,249.16747722879234,0.17056011131622345,206.66944457626695
2023-10-22,Product A,North,CUST1150,new,John Smith,1,103.48921313053638,0.1958123636651255,83.22474569360212
2023-10-22,Product D,East,CUST3957,returning,Emily Davis,3,86.93458475523181,0.09323556115490034,236.4875698854286
2023-10-22,Product A,East,CUST2484,returning,Emily Davis,3,85.2303680134368,0.13193913029019488,221.9554421502921
2023-10-22,Product C,West,CUST2291,new,Sarah Johnson,4,515.9226789539606,0.06180841171113408,1936.1372704082519
2023-10-22,Product E,East,CUST3851,returning,John Smith,4,1611.0166799261294,0.020292539255311506,6313.300242831067
2023-10-22,Product A,East,CUST1082,returning,Sarah Johnson,4,116.77258032045637,0.18021432032454843,382.91395650184637
2023-10-22,Product A,East,CUST2132,returning,Emily Davis,2,118.82277112630545,0.05355000490198983,224.91962230004756
2023-10-22,Product C,East,CUST3863,returning,Robert Wilson,4,473.37398299537267,0.0634847734189571,1773.2877717699287
2023-10-22,Product A,Central,CUST2306,returning,Robert Wilson,1,104.59599395619352,0.1669987759405045,87.1285909972288
2023-10-22,Product D,South,CUST4013,new,Sarah Johnson,3,63.9360739358328,0.030301645681107638,185.9961170315643
2023-10-23,Product C,Central,CUST2050,new,Mike Brown,4,495.65278960649084,0.012805649758679772,1957.22253432351
2023-10-23,Product A,West,CUST4207,new,Emily Davis,2,94.04755863412437,0.07679067565395219,173.65116612601057
2023-10-23,Product A,South,CUST1926,returning,Mike Brown,4,104.65350668944507,0.052369504250410946,396.691417704207
2023-10-23,Product A,Central,CUST2642,returning,Emily Davis,2,94.0265575705164,0.16591817088071914,156.85168624841137
2023-10-23,Product A,South,CUST3941,returning,Emily Davis,4,91.69339300291915,0.19140842123875573,296.5700216408225
2023-10-23,Product A,East,CUST4513,new,Sarah Johnson,3,104.51272752444333,0.11613537871892206,277.1253069973338
2023-10-23,Product D,South,CUST3020,returning,Sarah Johnson,1,85.96372435150185,0.05719858747427331,81.04672074456815
2023-10-23,Product C,North,CUST2105,returning,Emily Davis,3,584.712628336294,0.011387620382900933,1734.1624286751357
2023-10-23,Product A,East,CUST2846,new,John Smith,1,90.6158210142797,0.1503035647170045,76.99594009607542
2023-10-23,Product D,North,CUST2580,new,John Smith,1,85.75200994873721,0.042045533252472456,82.14652096297122
2023-10-23,Product A,West,CUST1350,returning,Robert Wilson,1,103.01047248402682,0.08469501096169954,94.28599938782233
2023-10-23,Product D,North,CUST4627,returning,Emily Davis,4,83.7369290895115,0.0569520097950051,315.871770735208
2023-10-23,Product A,Central,CUST3557,new,Emily Davis,2,101.46366016552675,0.05958709636295839,190.8354705398101
2023-10-23,Product A,North,CUST4454,returning,Emily Davis,3,85.9070047443751,0.07769651716453077,237.696989027101
2023-10-23,Product A,Central,CUST2402,new,Robert Wilson,3,111.0341441434536,0.19337807463146645,268.6877253919195
2023-10-23,Product C,South,CUST2940,returning,Sarah Johnson,4,400.6565840576431,0.070335771047286,1489.904377171108
2023-10-23,Product D,Central,CUST2084,returning,Robert Wilson,2,86.75298424002976,0.09153688472898079,157.62377264351014
2023-10-23,Product C,South,CUST3284,returning,John Smith,3,458.38914480046003,0.01125267903127989,1359.6931166477925
2023-10-23,Product A,North,CUST4195,returning,Sarah Johnson,1,82.39003965987389,0.08562930100024024,75.33503815441682
2023-10-23,Product D,East,CUST1164,returning,Robert Wilson,4,66.41263369391108,0.06031291064929411,249.62837780778366
2023-10-23,Product B,West,CUST3308,returning,Emily Davis,4,248.16312612509395,0.09401151610829844,899.331737583596
2023-10-23,Product A,North,CUST1862,returning,Sarah Johnson,2,84.66186535482233,0.05550955714046116,159.92464540458158
2023-10-23,Product C,West,CUST1341,returning,Mike Brown,1,504.238225467468,0.003102880629050231,502.6736344452383
2023-10-24,Product A,Central,CUST3326,returning,John Smith,1,92.60371423866165,0.05914823107984228,87.12636835002162
2023-10-24,Product B,East,CUST1493,returning,Sarah Johnson,1,292.82141036637256,0.0788588395389769,269.7298537527139
2023-10-24,Product D,West,CUST3179,returning,John Smith,1,81.06576734892124,0.04929833868391053,77.06935969448303
2023-10-24,Product C,Central,CUST4382,new,John Smith,2,491.1681066877204,6.90474482049286e-05,982.268385566628
2023-10-24,Product C,East,CUST2542,new,Sarah Johnson,1,515.645423643306,0.08714619933027933,470.7088847707401
2023-10-24,Product E,East,CUST4749,returning,Sarah Johnson,3,1279.585814415961,0.09213842566534264,3485.0603759159076
2023-10-24,Product C,South,CUST4933,returning,John Smith,3,537.0419904226023,0.08981309563845041,1466.4257603247402
2023-10-24,Product B,West,CUST1103,new,Emily Davis,4,239.8847263471538,0.16608397084677265,800.1748737997083
2023-10-24,Product C,Central,CUST4646,returning,Mike Brown,1,461.51231833612394,0.00729771868860829,458.14433126557947
2023-10-24,Product C,Central,CUST4346,returning,John Smith,1,532.9034473063739,0.002648007805304331,531.492314818433
2023-10-24,Product E,South,CUST2229,returning,Mike Brown,1,1505.1893169696014,0.030715024558640582,1458.9573901334766
2023-10-24,Product C,North,CUST3677,returning,Sarah Johnson,2,438.92266213509856,0.005031458621786212,873.4284818448032
2023-10-24,Product A,North,CUST2250,returning,Robert Wilson,1,82.51743817609767,0.1093400175357672,73.49498003891657
2023-10-24,Product B,East,CUST4684,returning,Robert Wilson,2,215.5444439605193,0.08417946125089121,394.8000575845997
2023-10-24,Product B,West,CUST4649,returning,Mike Brown,4,203.189708826528,0.18703896223179456,660.7412662057349
2023-10-24,Product A,South,CUST3776,returning,John Smith,1,94.81571393235494,0.07231696032834597,87.95892970940503
2023-10-24,Product C,Central,CUST2254,new,Sarah Johnson,4,442.44222338375795,0.07955749049365231,1628.970521611657
2023-10-24,Product C,West,CUST4365,new,Mike Brown,1,568.0583061597697,0.09787333844257963,512.4605433058761
2023-10-25,Product C,West,CUST2348,returning,Mike Brown,2,438.6009409141173,0.03891581276292817,843.0648576397188
2023-10-25,Product E,North,CUST3346,new,Sarah Johnson,1,1687.789456138313,0.0021425148834860797,1684.1733421083459
2023-10-25,Product B,South,CUST2032,returning,Emily Davis,3,274.30105835333694,0.14244954588758058,705.6809914632641
2023-10-25,Product E,North,CUST4268,returning,John Smith,4,1655.839281440368,0.07476395333862432,6128.168762665997
2023-10-25,Product D,Central,CUST4901,new,Mike Brown,1,61.386334485528785,0.097653346052679,55.391753521107944
2023-10-25,Product A,South,CUST3779,new,Sarah Johnson,3,105.02991114883483,0.1692348365921718,261.76557389481434
2023-10-25,Product C,South,CUST1478,new,Sarah Johnson,3,566.0729166773461,0.008408965178669459,1683.9384876972554
2023-10-25,Product B,South,CUST4379,returning,Mike Brown,3,234.67395408027917,0.12127002238921757,618.6451152443925
2023-10-25,Product E,Central,CUST3087,new,Robert Wilson,2,1399.486485924786,0.08622085717629399,2557.6431230034227
2023-10-25,Product A,East,CUST1326,returning,John Smith,4,105.3586819297794,0.17885129160257868,346.0605823403724
2023-10-25,Product C,South,CUST1368,returning,Sarah Johnson,1,401.9105553233938,0.00914127042382834,398.23658225099166
